Index,R,G,B
0,247,106,223
1,126,108,107
2,82,207,20
3,224,42,211
4,232,80,114
5,205,144,98
6,255,128,128
7,255,128,128
8,255,128,128
9,255,128,128
10,0,128,128
11,255,128,128
12,255,128,128
13,255,128,128
14,154,226,67
15,255,128,128
16,137,209,178
17,255,128,128
